paperId,title,total_citations,a,b,R2,lead_author_id,last_author_id,citation_dates,citation_counts,lead_author_h_index,last_author_h_index,rank
1122b654f8b47c1aa9c04ff6bbe7561c798e2ad0,Reinforcement Learning for Reasoning in Large Language Models with One Training Example,138,40.45714285714286,9.501098901098903,0.7829334981173772,2334890311,2324671790,"[""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01"", ""2026-04-01"", ""2026-05-01"", ""2026-06-01""]","[4, 33, 55, 74, 85, 102, 133, 135, 135, 135, 135, 135, 135, 135]",8.0,5.0,11
900cd128482bbab4d2752d01ce80c55498b78dd2,SWE-RL: Advancing LLM Reasoning via Reinforcement Learning on Open Software Evolution,102,14.40000000000001,7.839560439560441,0.9009383971730187,2237736409,2324830843,"[""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01"", ""2026-04-01""]","[5, 13, 21, 42, 50, 54, 66, 83, 96, 97, 97, 97, 97, 97]",8.0,2.0,12
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,WebRL: Training LLM Web Agents via Self-Evolving Online Curriculum Reinforcement Learning,85,-10.813186813186809,7.648351648351649,0.9515219133522951,2286747770,2243402027,"[""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01""]","[1, 3, 4, 8, 11, 14, 33, 44, 49, 57, 67, 82, 83]",7.0,33.0,13
9bf00afb0efb02a263fa3ddea1e768677498536c,Personalized Soups: Personalized Large Language Model Alignment via Post-hoc Parameter Merging,198,-9.457142857142856,6.938461538461539,0.9631655215767981,2000091730,2233163820,"[""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01""]","[2, 2, 6, 6, 14, 17, 24, 35, 48, 54, 61, 65, 80, 85]",16.0,5.0,14
d318e0169f649656c71f02a1f84194a734fe1962,Reward Design with Language Models,264,-8.17142857142857,6.48791208791209,0.9639780795005277,37909625,1779671,"[""2023-03-01"", ""2023-04-01"", ""2023-05-01"", ""2023-06-01"", ""2023-07-01"", ""2023-08-01"", ""2023-09-01"", ""2023-10-01"", ""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01""]","[2, 2, 3, 9, 17, 20, 26, 34, 41, 46, 53, 61, 76, 86]",11.0,61.0,15
8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c,Large Language Model Unlearning,205,-11.000000000000002,6.472527472527474,0.9539450347540543,2257134957,2279671647,"[""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01""]","[1, 2, 2, 3, 8, 15, 22, 29, 41, 48, 53, 58, 74, 79]",8.0,5.0,16
67f03ac399693393116076c0b8ec8ea05b910685,WARM: On the Benefits of Weight Averaged Reward Models,125,7.228571428571445,6.34945054945055,0.9820420063902049,2280134846,151047979,"[""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01""]","[6, 11, 18, 24, 32, 44, 48, 52, 59, 72, 74, 75, 78, 86]",9.0,17.0,17
69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f,Reasoning with Exploration: An Entropy Perspective,95,36.228571428571435,6.173626373626374,0.6082587092673627,2068324576,2253471545,"[""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01"", ""2026-04-01"", ""2026-05-01"", ""2026-06-01"", ""2026-07-01"", ""2026-08-01""]","[5, 15, 34, 65, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95]",8.0,15.0,18
1c66c41ff22adf66bb9b06d87d5a2ab7b8ee8de7,"Large Language Model (LLM) for Telecommunications: A Comprehensive Survey on Principles, Key Techniques, and Opportunities",141,-4.742857142857139,5.971428571428572,0.9188188180089802,2302316320,2302284624,"[""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01""]","[4, 4, 9, 12, 15, 24, 31, 35, 37, 40, 47, 53, 77, 89]",6.0,2.0,19
131a13c60f179511572abc81d6bd6aa988e96854,Rule Based Rewards for Language Model Safety,84,11.912087912087907,5.835164835164836,0.9932715916736827,2319225702,2297773848,"[""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01""]","[14, 18, 21, 30, 34, 40, 47, 55, 59, 63, 69, 80, 80]",4.0,5.0,20
f7749635a5fc0492ef4705bee963ffa887bb2865,Fine-Tuning Large Vision-Language Models as Decision-Making Agents via Reinforcement Learning,120,-6.2571428571428624,5.632967032967034,0.8704281601865684,119692515,2268967207,"[""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01""]","[4, 6, 10, 11, 14, 17, 19, 25, 29, 32, 44, 56, 75, 83]",16.0,10.0,21
10feab31bb9e71a0f1094fb00c0554abfb992c4d,ProRL: Prolonged Reinforcement Learning Expands Reasoning Boundaries in Large Language Models,77,20.057142857142853,5.507692307692308,0.7172462470419474,2369203659,2359888593,"[""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01"", ""2026-04-01"", ""2026-05-01"", ""2026-06-01"", ""2026-07-01""]","[5, 12, 19, 28, 52, 74, 74, 74, 74, 74, 74, 74, 74, 74]",2.0,4.0,22
89e184d2bc830af568e439db9476caa0c047e11a,Guiding Pretraining in Reinforcement Learning with Large Language Models,216,-6.514285714285706,5.353846153846155,0.9693954363679135,144894286,2112400,"[""2023-03-01"", ""2023-04-01"", ""2023-05-01"", ""2023-06-01"", ""2023-07-01"", ""2023-08-01"", ""2023-09-01"", ""2023-10-01"", ""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01""]","[1, 3, 3, 8, 12, 16, 23, 27, 36, 38, 46, 51, 63, 69]",16.0,51.0,23
0c43750030198dbe7fe164e1ce743ec64427bca1,Scaling Laws for Reward Model Overoptimization in Direct Alignment Algorithms,91,4.51648351648351,5.247252747252748,0.9749273100440415,2301519261,2791038,"[""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01""]","[9, 11, 13, 15, 29, 32, 34, 37, 47, 52, 53, 64, 72]",9.0,36.0,24
0b58f4ec8cbf6f63fb65b7e3c368cf511eadecd3,Grounding Large Language Models in Interactive Environments with Online Reinforcement Learning,221,-3.457142857142861,4.916483516483517,0.9782241062326449,2003745905,1720664,"[""2023-03-01"", ""2023-04-01"", ""2023-05-01"", ""2023-06-01"", ""2023-07-01"", ""2023-08-01"", ""2023-09-01"", ""2023-10-01"", ""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01""]","[1, 3, 6, 13, 17, 19, 21, 26, 32, 40, 47, 52, 57, 65]",4.0,54.0,25
8e3b1f5d8b6c165f64137cc1f7dea89cf6f622bd,d1: Scaling Reasoning in Diffusion Large Language Models via Reinforcement Learning,57,7.399999999999999,4.795604395604396,0.806981111608293,2260172378,2267723293,"[""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01"", ""2026-04-01"", ""2026-05-01"", ""2026-06-01""]","[1, 6, 11, 16, 21, 37, 56, 56, 56, 56, 56, 56, 56, 56]",6.0,3.0,26
ac258100ebe178287ae4ae3dc7ac78f8c27e017d,Language Agents with Reinforcement Learning for Strategic Play in the Werewolf Game,120,-1.6571428571428561,4.793406593406595,0.983390064925198,2170477930,2108052575,"[""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01""]","[4, 5, 5, 9, 15, 21, 26, 30, 38, 45, 48, 51, 56, 60]",6.0,8.0,27
7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4,OpenFedLLM: Training Large Language Models on Decentralized Private Data via Federated Learning,129,0.05714285714286267,4.738461538461539,0.9835083829142581,2273620042,2111637832,"[""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01""]","[5, 6, 8, 14, 20, 23, 24, 30, 36, 42, 47, 52, 60, 65]",9.0,15.0,28
4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6,The Unreasonable Effectiveness of Entropy Minimization in LLM Reasoning,67,20.857142857142865,4.527472527472528,0.7096938195294573,1923351,2334095077,"[""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01"", ""2026-04-01"", ""2026-05-01"", ""2026-06-01"", ""2026-07-01""]","[6, 13, 21, 30, 49, 65, 65, 65, 65, 65, 65, 65, 65, 65]",13.0,5.0,29
c78350e81298ca87bc1d59b466fa40081232caaa,Teaching Large Language Models to Reason with Reinforcement Learning,134,3.8857142857142875,4.512087912087912,0.9849652208560354,2279337437,48647153,"[""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01""]","[6, 10, 13, 18, 21, 23, 27, 39, 40, 44, 46, 53, 59, 66]",6.0,27.0,30
8d6411e337502f7fe0bfa59d486803a73d2c1192,Advancing Language Model Reasoning through Reinforcement Learning and Inference Scaling,56,7.714285714285719,4.384615384615385,0.9257669803322274,2329057292,2328936204,"[""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01""]","[2, 8, 13, 19, 30, 36, 37, 41, 46, 55, 55, 55, 55, 55]",7.0,3.0,31
529ff7d6441d244212cf2becafd12a7e67ac56d9,FederatedScope-LLM: A Comprehensive Package for Fine-tuning Large Language Models in Federated Learning,177,-0.8857142857142818,3.9604395604395606,0.9771728467135712,2162042348,2237499232,"[""2023-09-01"", ""2023-10-01"", ""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01""]","[4, 4, 7, 10, 14, 18, 21, 24, 27, 32, 41, 45, 47, 54]",9.0,10.0,32
04c05c6acc970f2ca89af8e436b8dd8189396146,General-Reasoner: Advancing LLM Reasoning Across All Domains,56,17.828571428571433,3.685714285714286,0.7291672986500835,2461713,2249847177,"[""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01"", ""2026-04-01"", ""2026-05-01"", ""2026-06-01"", ""2026-07-01""]","[7, 12, 19, 27, 34, 54, 54, 54, 54, 54, 54, 54, 54, 54]",23.0,20.0,33
a50d4fd8f584276c0fd8560255884edd57aa926e,Zhongjing: Enhancing the Chinese Medical Capabilities of Large Language Model through Expert Feedback and Real-world Multi-turn Dialogue,175,-3.835164835164832,3.664835164835165,0.9431849018842964,2193154278,144539290,"[""2023-09-01"", ""2023-10-01"", ""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01""]","[1, 1, 5, 8, 10, 10, 14, 18, 22, 26, 37, 40, 44]",3.0,9.0,34
2d906cda427cb2c4a71069423312e57ba4cd5445,Reinforcement Learning Enhanced LLMs: A Survey,40,-2.3516483516483535,3.6098901098901104,0.9653726416360269,2109514219,2285877067,"[""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01""]","[1, 1, 4, 8, 9, 12, 18, 25, 28, 34, 37, 37, 37]",11.0,7.0,35
90df9c970aa98aa49bcf79e252ab26b1bb6889c5,Bootstrap Your Own Skills: Learning to Solve New Tasks with Large Language Model Guidance,81,-1.3428571428571374,3.547252747252748,0.9734008923166604,2255687520,2253826001,"[""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01""]","[3, 4, 6, 8, 13, 14, 16, 19, 26, 31, 36, 38, 43, 47]",8.0,7.0,36
668858489bbec3ce45f7a84a6a557b329f9ec91a,ArCHer: Training Language Model Agents via Hierarchical Multi-Turn RL,111,-1.799999999999994,3.30989010989011,0.9538781175085166,2288585404,1488785534,"[""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01""]","[3, 4, 4, 7, 11, 14, 16, 17, 23, 26, 30, 32, 42, 47]",10.0,41.0,37
550006bea81e4ccb67743dd1b82a70b86b48d93a,RL-VLM-F: Reinforcement Learning from Vision Language Foundation Model Feedback,91,-2.3142857142857136,3.16923076923077,0.9353864147548357,2108111472,3407045,"[""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01""]","[2, 4, 4, 6, 10, 13, 14, 15, 20, 25, 28, 32, 35, 48]",9.0,23.0,38
6c00f661c46391642208a5292f38b5a9e0e09cae,AutoWebGLM: A Large Language Model-based Web Navigating Agent,105,-1.4285714285714246,3.10989010989011,0.9043779712501553,2051311700,2260595820,"[""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01""]","[1, 3, 7, 8, 10, 13, 16, 18, 21, 22, 26, 32, 47]",10.0,19.0,39
53106a642a12b05753ebe9ffca62d8efb0670281,Inference-Aware Fine-Tuning for Best-of-N Sampling in Large Language Models,39,1.5999999999999985,3.1054945054945056,0.9697990766219226,1819830,2258552654,"[""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01""]","[2, 2, 6, 10, 15, 18, 22, 25, 27, 30, 37, 37, 37, 37]",28.0,5.0,40
fe13cc3650fd7df8f98d0596bfc13178af82c799,Curiosity-driven Red-teaming for Large Language Models,68,-0.6285714285714269,3.0417582417582425,0.9809771586602479,33317877,2257003971,"[""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01""]","[3, 3, 4, 8, 12, 13, 17, 17, 23, 26, 31, 34, 38, 39]",12.0,14.0,41
fb0207353fe923efd26a4fedafde56cd8eda1173,Characterization of Large Language Model Development in the Datacenter,82,0.7428571428571452,2.907692307692308,0.9688820372589667,2150570711,2146333441,"[""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01""]","[4, 5, 5, 9, 11, 14, 18, 22, 24, 25, 27, 30, 39, 42]",10.0,12.0,42
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,Motif: Intrinsic Motivation from Artificial Intelligence Feedback,82,-1.714285714285712,2.8571428571428577,0.9714541921984756,26389489,2249760477,"[""2023-10-01"", ""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01""]","[2, 3, 4, 5, 6, 12, 14, 17, 20, 25, 29, 30, 31, 38]",8.0,4.0,43
8e27e73e61d772686c7ff30f8bcafc167058b231,"Survey of Different Large Language Model Architectures: Trends, Benchmarks, and Challenges",37,3.1978021978021953,2.813186813186814,0.9495218777166039,2284694862,2238832044,"[""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01""]","[3, 4, 6, 11, 14, 20, 23, 24, 29, 31, 32, 32, 32]",5.0,4.0,44
0a42291d9543eabe33f6c14278333484071a707c,Offline Reinforcement Learning for LLM Multi-Step Reasoning,36,2.714285714285718,2.791208791208792,0.9571765990528528,2216204941,2336830631,"[""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01""]","[1, 2, 7, 12, 15, 18, 23, 24, 25, 29, 34, 34, 34, 34]",3.0,2.0,45
95d638e7705ec561382268405bc488df4c26c7f7,Fin-R1: A Large Language Model for Financial Reasoning through Reinforcement Learning,39,8.600000000000003,2.7208791208791214,0.8156613553873827,2232782972,2351085693,"[""2025-04-01"", ""2025-05-01"", ""2025-06-01"", ""2025-07-01"", ""2025-08-01"", ""2025-09-01"", ""2025-10-01"", ""2025-11-01"", ""2025-12-01"", ""2026-01-01"", ""2026-02-01"", ""2026-03-01"", ""2026-04-01"", ""2026-05-01""]","[2, 4, 12, 18, 23, 25, 32, 36, 36, 36, 36, 36, 36, 36]",3.0,3.0,46
0659e2a187f43c5fa86632f3003f8b0d13dac329,Strengthening Multimodal Large Language Model with Bootstrapped Preference Optimization,66,-1.314285714285714,2.7186813186813192,0.9792047559777688,2066420772,2266465257,"[""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01"", ""2025-01-01"", ""2025-02-01"", ""2025-03-01"", ""2025-04-01"", ""2025-05-01""]","[1, 1, 4, 8, 9, 9, 12, 18, 23, 24, 26, 28, 31, 35]",22.0,10.0,47
e1770838ec0667cad48729a81764ed9964d6a8e6,LLM-in-the-loop: Leveraging Large Language Model for Thematic Analysis,103,1.5714285714285714,2.692307692307693,0.9706343687844634,3400291,1746959,"[""2023-11-01"", ""2023-12-01"", ""2024-01-01"", ""2024-02-01"", ""2024-03-01"", ""2024-04-01"", ""2024-05-01"", ""2024-06-01"", ""2024-07-01"", ""2024-08-01"", ""2024-09-01"", ""2024-10-01"", ""2024-11-01"", ""2024-12-01""]","[4, 6, 8, 10, 11, 13, 14, 19, 23, 25, 28, 30, 37, 39]",6.0,27.0,48
